x,y
33.55893175,78.97793755
33.55894175,78.97793746
33.55895175,78.97793737
33.55896175,78.97793728
33.55897175,78.97793719
33.55898175,78.9779371
33.55899175,78.97793701
33.55900175,78.97793692
33.55901175,78.97793683
33.55902175,78.97793674
33.55903175,78.97793665
33.55904175,78.97793656
33.55905175,78.97793647
33.55906175,78.97793638
33.55907175,78.97793629
33.55908174,78.9779362
33.55909174,78.97793611
33.55910174,78.97793602
33.55911174,78.97793593
33.55912174,78.97793584
33.55913174,78.97793575
33.55914174,78.97793566
33.55915174,78.97793557
33.55916174,78.97793548
33.55917174,78.97793539
33.55918174,78.9779353
33.55919174,78.97793521
33.55920174,78.97793512
33.55921174,78.97793503
33.55922174,78.97793494
33.55923174,78.97793485
33.55924174,78.97793476
33.55925174,78.97793467
33.55926174,78.97793458
33.55927174,78.97793449
33.55928174,78.9779344
33.55929174,78.97793431
33.55930174,78.97793422
33.55931174,78.97793413
33.55932174,78.97793404
33.55933174,78.97793395
33.55934174,78.97793386
33.55935174,78.97793377
33.55936173,78.97793368
33.55937173,78.97793359
33.55938173,78.9779335
33.55939173,78.97793341
33.55940173,78.97793332
33.55941173,78.97793323
33.55942173,78.97793314
33.55943173,78.97793305
33.55944173,78.97793296
33.55945173,78.97793287
33.55946173,78.97793278
33.55947173,78.97793269
33.55948173,78.9779326
33.55949173,78.97793251
33.55950173,78.97793242
33.55951173,78.97793233
33.55952173,78.97793224
33.55953173,78.97793215
33.55954173,78.97793206
33.55955173,78.97793197
33.55956173,78.97793188
33.55957173,78.97793179
33.55958173,78.9779317
33.55959173,78.97793161
33.55960173,78.97793152
33.55961173,78.97793143
33.55962173,78.97793134
33.55963172,78.97793125
33.55964172,78.97793116
33.55965172,78.97793107
33.55966172,78.97793098
33.55967172,78.97793089
33.55968172,78.9779308
33.55969172,78.97793071
33.55970172,78.97793062
33.55971172,78.97793053
33.55972172,78.97793043
33.55973172,78.97793034
33.55974172,78.97793025
33.55975172,78.97793016
33.55976172,78.97793007
33.55977172,78.97792998
33.55978172,78.97792989
33.55979172,78.9779298
33.55980172,78.97792971
33.55981172,78.97792962
33.55982172,78.97792953
33.55983172,78.97792944
33.55984172,78.97792935
33.55985172,78.97792926
33.55986172,78.97792917
33.55987172,78.97792908
33.55988172,78.97792899
33.55989172,78.9779289
33.55990172,78.97792881
33.55991171,78.97792872
33.55992171,78.97792863
33.55993171,78.97792854
33.55994171,78.97792845
33.55995171,78.97792836
33.55996171,78.97792827
33.55997171,78.97792818
33.55998171,78.97792809
33.55999171,78.977928
33.56000171,78.97792791
33.56001171,78.97792782
33.56002171,78.97792773
33.56003171,78.97792764
33.56004171,78.97792755
33.56005171,78.97792746
33.56006171,78.97792737
33.56007171,78.97792728
33.56008171,78.97792719
33.56009171,78.9779271
33.56010171,78.97792701
33.56011171,78.97792692
33.56012171,78.97792683
33.56013171,78.97792674
33.56014171,78.97792665
33.56015171,78.97792656
33.56016171,78.97792647
33.56017171,78.97792638
33.56018171,78.97792629
33.5601917,78.9779262
33.5602017,78.97792611
33.5602117,78.97792602
33.5602217,78.97792593
33.5602317,78.97792584
33.5602417,78.97792575
33.5602517,78.97792566
33.5602617,78.97792557
33.5602717,78.97792548
33.5602817,78.97792539
33.5602917,78.9779253
33.5603017,78.97792521
33.5603117,78.97792512
33.5603217,78.97792503
33.5603317,78.97792494
33.5603417,78.97792485
33.5603517,78.97792476
33.5603617,78.97792467
33.5603717,78.97792458
33.5603817,78.97792449
33.5603917,78.9779244
33.5604017,78.97792431
33.5604117,78.97792422
33.5604217,78.97792413
33.5604317,78.97792404
33.5604417,78.97792395
33.5604517,78.97792386
33.5604617,78.97792377
33.56047169,78.97792368
33.56048169,78.97792359
33.56049169,78.9779235
33.56050169,78.97792341
33.56051169,78.97792332
33.56052169,78.97792323
33.56053169,78.97792314
33.56054169,78.97792305
33.56055169,78.97792296
33.56056169,78.97792287
33.56057169,78.97792278
33.56058169,78.97792269
33.56059169,78.9779226
33.56060169,78.97792251
33.56061169,78.97792242
33.56062169,78.97792233
33.56063169,78.97792224
33.56064169,78.97792215
33.56065169,78.97792206
33.56066169,78.97792197
33.56067169,78.97792188
33.56068169,78.97792179
33.56069169,78.9779217
33.56070169,78.97792161
33.56071169,78.97792152
33.56072169,78.97792143
33.56073169,78.97792134
33.56074168,78.97792125
33.56075168,78.97792116
33.56076168,78.97792107
33.56077168,78.97792098
33.56078168,78.97792089
33.56079168,78.9779208
33.56080168,78.97792071
33.56081168,78.97792062
33.56082168,78.97792053
33.56083168,78.97792044
33.56084168,78.97792035
33.56085168,78.97792026
33.56086168,78.97792017
33.56087168,78.97792007
33.56088168,78.97791998
33.56089168,78.97791989
33.56090168,78.9779198
33.56091168,78.97791971
33.56092168,78.97791962
33.56093168,78.97791953
33.56094168,78.97791944
33.56095168,78.97791935
33.56096168,78.97791926
33.56097168,78.97791917
33.56098168,78.97791908
33.56099168,78.97791899
33.56100168,78.9779189
33.56101168,78.97791881
33.56102167,78.97791872
33.56103167,78.97791863
33.56104167,78.97791854
33.56105167,78.97791845
33.56106167,78.97791836
33.56107167,78.97791827
33.56108167,78.97791818
33.56109167,78.97791809
33.56110167,78.977918
33.56111167,78.97791791
33.56112167,78.97791782
33.56113167,78.97791773
33.56114167,78.97791764
33.56115167,78.97791755
33.56116167,78.97791746
33.56117167,78.97791737
33.56118167,78.97791728
33.56119167,78.97791719
33.56120167,78.9779171
33.56121167,78.97791701
33.56122167,78.97791692
33.56123167,78.97791683
33.56124167,78.97791674
33.56125167,78.97791665
33.56126167,78.97791656
33.56127167,78.97791647
33.56128167,78.97791638
33.56129167,78.97791629
33.56130166,78.9779162
33.56131166,78.97791611
33.56132166,78.97791602
33.56133166,78.97791593
33.56134166,78.97791584
33.56135166,78.97791575
33.56136166,78.97791566
33.56137166,78.97791557
33.56138166,78.97791548
33.56139166,78.97791539
33.56140166,78.9779153
33.56141166,78.97791521
33.56142166,78.97791512
33.56143166,78.97791503
33.56144166,78.97791494
33.56145166,78.97791485
33.56146166,78.97791476
33.56147166,78.97791467
33.56148166,78.97791458
33.56149166,78.97791449
33.56150166,78.9779144
33.56151166,78.97791431
33.56152166,78.97791422
33.56153166,78.97791413
33.56154166,78.97791404
33.56155166,78.97791395
33.56156166,78.97791386
33.56157166,78.97791377
33.56158165,78.97791368
33.56159165,78.97791359
33.56160165,78.9779135
33.56161165,78.97791341
33.56162165,78.97791332
33.56163165,78.97791323
33.56164165,78.97791314
33.56165165,78.97791305
33.56166165,78.97791296
33.56167165,78.97791287
33.56168165,78.97791278
33.56169165,78.97791269
33.56170165,78.9779126
33.56171165,78.97791251
33.56172165,78.97791242
33.56173165,78.97791233
33.56174165,78.97791224
33.56175165,78.97791215
33.56176165,78.97791206
33.56177165,78.97791197
33.56178165,78.97791188
33.56179165,78.97791179
33.56180165,78.9779117
33.56181165,78.97791161
33.56182165,78.97791152
33.56183165,78.97791143
33.56184165,78.97791134
33.56185164,78.97791125
33.56186164,78.97791116
33.56187164,78.97791107
33.56188164,78.97791098
33.56189164,78.97791089
33.56190164,78.9779108
33.56191164,78.97791071
33.56192164,78.97791062
33.56193164,78.97791053
33.56194164,78.97791044
33.56195164,78.97791035
33.56196164,78.97791026
33.56197164,78.97791017
33.56198164,78.97791008
33.56199164,78.97790999
33.56200164,78.9779099
33.56201164,78.97790981
33.56202164,78.97790971
33.56203164,78.97790962
33.56204164,78.97790953
33.56205164,78.97790944
33.56206164,78.97790935
33.56207164,78.97790926
33.56208164,78.97790917
33.56209164,78.97790908
33.56210164,78.97790899
33.56211164,78.9779089
33.56212164,78.97790881
33.56213163,78.97790872
33.56214163,78.97790863
33.56215163,78.97790854
33.56216163,78.97790845
33.56217163,78.97790836
33.56218163,78.97790827
33.56219163,78.97790818
33.56220163,78.97790809
33.56221163,78.977908
33.56222163,78.97790791
33.56223163,78.97790782
33.56224163,78.97790773
33.56225163,78.97790764
33.56226163,78.97790755
33.56227163,78.97790746
33.56228163,78.97790737
33.56229163,78.97790728
33.56230163,78.97790719
33.56231163,78.9779071
33.56232163,78.97790701
33.56233163,78.97790692
33.56234163,78.97790683
33.56235163,78.97790674
33.56236163,78.97790665
33.56237163,78.97790656
33.56238163,78.97790647
33.56239163,78.97790638
33.56240163,78.97790629
33.56241162,78.9779062
33.56242162,78.97790611
33.56243162,78.97790602
33.56244162,78.97790593
33.56245162,78.97790584
33.56246162,78.97790575
33.56247162,78.97790566
33.56248162,78.97790557
33.56249162,78.97790548
33.56250162,78.97790539
33.56251162,78.9779053
33.56252162,78.97790521
33.56253162,78.97790512
33.56254162,78.97790503
33.56255162,78.97790494
33.56256162,78.97790485
33.56257162,78.97790476
33.56258162,78.97790467
33.56259162,78.97790458
33.56260162,78.97790449
33.56261162,78.9779044
33.56262162,78.97790431
33.56263162,78.97790422
33.56264162,78.97790413
33.56265162,78.97790404
33.56266162,78.97790395
33.56267162,78.97790386
33.56268162,78.97790377
33.56269161,78.97790368
33.56270161,78.97790359
33.56271161,78.9779035
33.56272161,78.97790341
33.56273161,78.97790332
33.56274161,78.97790323
33.56275161,78.97790314
33.56276161,78.97790305
33.56277161,78.97790296
33.56278161,78.97790287
33.56279161,78.97790278
33.56280161,78.97790269
33.56281161,78.9779026
33.56282161,78.97790251
33.56283161,78.97790242
33.56284161,78.97790233
33.56285161,78.97790224
33.56286161,78.97790215
33.56287161,78.97790206
33.56288161,78.97790197
33.56289161,78.97790188
33.56290161,78.97790179
33.56291161,78.9779017
33.56292161,78.97790161
33.56293161,78.97790152
33.56294161,78.97790143
33.56295161,78.97790134
33.5629616,78.97790125
33.5629716,78.97790116
33.5629816,78.97790107
33.5629916,78.97790098
33.5630016,78.97790089
33.5630116,78.9779008
33.5630216,78.97790071
33.5630316,78.97790062
33.5630416,78.97790053
33.5630516,78.97790044
33.5630616,78.97790035
33.5630716,78.97790026
33.5630816,78.97790017
33.5630916,78.97790008
33.5631016,78.97789999
33.5631116,78.9778999
33.5631216,78.97789981
33.5631316,78.97789972
33.5631416,78.97789963
33.5631516,78.97789954
33.5631616,78.97789945
33.5631716,78.97789935
33.5631816,78.97789926
33.5631916,78.97789917
33.5632016,78.97789908
33.5632116,78.97789899
33.5632216,78.9778989
33.5632316,78.97789881
33.56324159,78.97789872
33.56325159,78.97789863
33.56326159,78.97789854
33.56327159,78.97789845
33.56328159,78.97789836
33.56329159,78.97789827
33.56330159,78.97789818
33.56331159,78.97789809
33.56332159,78.977898
33.56333159,78.97789791
33.56334159,78.97789782
33.56335159,78.97789773
33.56336159,78.97789764
33.56337159,78.97789755
33.56338159,78.97789746
33.56339159,78.97789737
33.56340159,78.97789728
33.56341159,78.97789719
33.56342159,78.9778971
33.56343159,78.97789701
33.56344159,78.97789692
33.56345159,78.97789683
33.56346159,78.97789674
33.56347159,78.97789665
33.56348159,78.97789656
33.56349159,78.97789647
33.56350159,78.97789638
33.56351159,78.97789629
33.56352158,78.9778962
33.56353158,78.97789611
33.56354158,78.97789602
33.56355158,78.97789593
33.56356158,78.97789584
33.56357158,78.97789575
33.56358158,78.97789566
33.56359158,78.97789557
33.56360158,78.97789548
33.56361158,78.97789539
33.56362158,78.9778953
33.56363158,78.97789521
33.56364158,78.97789512
33.56365158,78.97789503
33.56366158,78.97789494
33.56367158,78.97789485
33.56368158,78.97789476
33.56369158,78.97789467
33.56370158,78.97789458
33.56371158,78.97789449
33.56372158,78.9778944
33.56373158,78.97789431
33.56374158,78.97789422
33.56375158,78.97789413
33.56376158,78.97789404
33.56377158,78.97789395
33.56378158,78.97789386
33.56379158,78.97789377
33.56380157,78.97789368
33.56381157,78.97789359
33.56382157,78.9778935
33.56383157,78.97789341
33.56384157,78.97789332
33.56385157,78.97789323
33.56386157,78.97789314
33.56387157,78.97789305
33.56388157,78.97789296
33.56389157,78.97789287
33.56390157,78.97789278
33.56391157,78.97789269
33.56392157,78.9778926
33.56393157,78.97789251
33.56394157,78.97789242
33.56395157,78.97789233
33.56396157,78.97789224
33.56397157,78.97789215
33.56398157,78.97789206
33.56399157,78.97789197
33.56400157,78.97789188
33.56401157,78.97789179
33.56402157,78.9778917
33.56403157,78.97789161
33.56404157,78.97789152
33.56405157,78.97789143
33.56406157,78.97789134
33.56407156,78.97789125
33.56408156,78.97789116
33.56409156,78.97789107
33.56410156,78.97789098
33.56411156,78.97789089
33.56412156,78.9778908
33.56413156,78.97789071
33.56414156,78.97789062
33.56415156,78.97789053
33.56416156,78.97789044
33.56417156,78.97789035
33.56418156,78.97789026
33.56419156,78.97789017
33.56420156,78.97789008
33.56421156,78.97788999
33.56422156,78.9778899
33.56423156,78.97788981
33.56424156,78.97788972
33.56425156,78.97788963
33.56426156,78.97788954
33.56427156,78.97788945
33.56428156,78.97788936
33.56429156,78.97788927
33.56430156,78.97788918
33.56431156,78.97788909
33.56432156,78.97788899
33.56433156,78.9778889
33.56434156,78.97788881
33.56435155,78.97788872
33.56436155,78.97788863
33.56437155,78.97788854
33.56438155,78.97788845
33.56439155,78.97788836
33.56440155,78.97788827
33.56441155,78.97788818
33.56442155,78.97788809
33.56443155,78.977888
33.56444155,78.97788791
33.56445155,78.97788782
33.56446155,78.97788773
33.56447155,78.97788764
33.56448155,78.97788755
33.56449155,78.97788746
33.56450155,78.97788737
33.56451155,78.97788728
33.56452155,78.97788719
33.56453155,78.9778871
33.56454155,78.97788701
33.56455155,78.97788692
33.56456155,78.97788683
33.56457155,78.97788674
33.56458155,78.97788665
33.56459155,78.97788656
33.56460155,78.97788647
33.56461155,78.97788638
33.56462155,78.97788629
33.56463154,78.9778862
33.56464154,78.97788611
33.56465154,78.97788602
33.56466154,78.97788593
33.56467154,78.97788584
33.56468154,78.97788575
33.56469154,78.97788566
33.56470154,78.97788557
33.56471154,78.97788548
33.56472154,78.97788539
33.56473154,78.9778853
33.56474154,78.97788521
33.56475154,78.97788512
33.56476154,78.97788503
33.56477154,78.97788494
33.56478154,78.97788485
33.56479154,78.97788476
33.56480154,78.97788467
33.56481154,78.97788458
33.56482154,78.97788449
33.56483154,78.9778844
33.56484154,78.97788431
33.56485154,78.97788422
33.56486154,78.97788413
33.56487154,78.97788404
33.56488154,78.97788395
33.56489154,78.97788386
33.56490154,78.97788377
33.56491153,78.97788368
33.56492153,78.97788359
33.56493153,78.9778835
33.56494153,78.97788341
33.56495153,78.97788332
33.56496153,78.97788323
33.56497153,78.97788314
33.56498153,78.97788305
33.56499153,78.97788296
33.56500153,78.97788287
33.56501153,78.97788278
33.56502153,78.97788269
33.56503153,78.9778826
33.56504153,78.97788251
33.56505153,78.97788242
33.56506153,78.97788233
33.56507153,78.97788224
33.56508153,78.97788215
33.56509153,78.97788206
33.56510153,78.97788197
33.56511153,78.97788188
33.56512153,78.97788179
33.56513153,78.9778817
33.56514153,78.97788161
33.56515153,78.97788152
33.56516153,78.97788143
33.56517153,78.97788134
33.56518152,78.97788125
33.56519152,78.97788116
33.56520152,78.97788107
33.56521152,78.97788098
33.56522152,78.97788089
33.56523152,78.9778808
33.56524152,78.97788071
33.56525152,78.97788062
33.56526152,78.97788053
33.56527152,78.97788044
33.56528152,78.97788035
33.56529152,78.97788026
33.56530152,78.97788017
33.56531152,78.97788008
33.56532152,78.97787999
33.56533152,78.9778799
33.56534152,78.97787981
33.56535152,78.97787972
33.56536152,78.97787963
33.56537152,78.97787954
33.56538152,78.97787945
33.56539152,78.97787936
33.56540152,78.97787927
33.56541152,78.97787918
33.56542152,78.97787909
33.56543152,78.977879
33.56544152,78.97787891
33.56545152,78.97787882
33.56546151,78.97787873
33.56547151,78.97787864
33.56548151,78.97787854
33.56549151,78.97787845
33.56550151,78.97787836
33.56551151,78.97787827
33.56552151,78.97787818
33.56553151,78.97787809
33.56554151,78.977878
33.56555151,78.97787791
33.56556151,78.97787782
33.56557151,78.97787773
33.56558151,78.97787764
33.56559151,78.97787755
33.56560151,78.97787746
33.56561151,78.97787737
33.56562151,78.97787728
33.56563151,78.97787719
33.56564151,78.9778771
33.56565151,78.97787701
33.56566151,78.97787692
33.56567151,78.97787683
33.56568151,78.97787674
33.56569151,78.97787665
33.56570151,78.97787656
33.56571151,78.97787647
33.56572151,78.97787638
33.56573151,78.97787629
33.5657415,78.9778762
33.5657515,78.97787611
33.5657615,78.97787602
33.5657715,78.97787593
33.5657815,78.97787584
33.5657915,78.97787575
33.5658015,78.97787566
33.5658115,78.97787557
33.5658215,78.97787548
33.5658315,78.97787539
33.5658415,78.9778753
33.5658515,78.97787521
33.5658615,78.97787512
33.5658715,78.97787503
33.5658815,78.97787494
33.5658915,78.97787485
33.5659015,78.97787476
33.5659115,78.97787467
33.5659215,78.97787458
33.5659315,78.97787449
33.5659415,78.9778744
33.5659515,78.97787431
33.5659615,78.97787422
33.5659715,78.97787413
33.5659815,78.97787404
33.5659915,78.97787395
33.5660015,78.97787386
33.5660115,78.97787377
33.56602149,78.97787368
33.56603149,78.97787359
33.56604149,78.9778735
33.56605149,78.97787341
33.56606149,78.97787332
33.56607149,78.97787323
33.56608149,78.97787314
33.56609149,78.97787305
33.56610149,78.97787296
33.56611149,78.97787287
33.56612149,78.97787278
33.56613149,78.97787269
33.56614149,78.9778726
33.56615149,78.97787251
33.56616149,78.97787242
33.56617149,78.97787233
33.56618149,78.97787224
33.56619149,78.97787215
33.56620149,78.97787206
33.56621149,78.97787197
33.56622149,78.97787188
33.56623149,78.97787179
33.56624149,78.9778717
33.56625149,78.97787161
33.56626149,78.97787152
33.56627149,78.97787143
33.56628149,78.97787134
33.56629148,78.97787125
33.56630148,78.97787116
33.56631148,78.97787107
33.56632148,78.97787098
33.56633148,78.97787089
33.56634148,78.9778708
33.56635148,78.97787071
33.56636148,78.97787062
33.56637148,78.97787053
33.56638148,78.97787044
33.56639148,78.97787035
33.56640148,78.97787026
33.56641148,78.97787017
33.56642148,78.97787008
33.56643148,78.97786999
33.56644148,78.9778699
33.56645148,78.97786981
33.56646148,78.97786972
33.56647148,78.97786963
33.56648148,78.97786954
33.56649148,78.97786945
33.56650148,78.97786936
33.56651148,78.97786927
33.56652148,78.97786918
33.56653148,78.97786909
33.56654148,78.977869
33.56655148,78.97786891
33.56656148,78.97786882
33.56657147,78.97786873
33.56658147,78.97786864
33.56659147,78.97786855
33.56660147,78.97786846
33.56661147,78.97786837
33.56662147,78.97786828
33.56663147,78.97786818
33.56664147,78.97786809
33.56665147,78.977868
33.56666147,78.97786791
33.56667147,78.97786782
33.56668147,78.97786773
33.56669147,78.97786764
33.56670147,78.97786755
33.56671147,78.97786746
33.56672147,78.97786737
33.56673147,78.97786728
33.56674147,78.97786719
33.56675147,78.9778671
33.56676147,78.97786701
33.56677147,78.97786692
33.56678147,78.97786683
33.56679147,78.97786674
33.56680147,78.97786665
33.56681147,78.97786656
33.56682147,78.97786647
33.56683147,78.97786638
33.56684147,78.97786629
33.56685146,78.9778662
33.56686146,78.97786611
33.56687146,78.97786602
33.56688146,78.97786593
33.56689146,78.97786584
33.56690146,78.97786575
33.56691146,78.97786566
33.56692146,78.97786557
33.56693146,78.97786548
33.56694146,78.97786539
33.56695146,78.9778653
33.56696146,78.97786521
33.56697146,78.97786512
33.56698146,78.97786503
33.56699146,78.97786494
33.56700146,78.97786485
33.56701146,78.97786476
33.56702146,78.97786467
33.56703146,78.97786458
33.56704146,78.97786449
33.56705146,78.9778644
33.56706146,78.97786431
33.56707146,78.97786422
33.56708146,78.97786413
33.56709146,78.97786404
33.56710146,78.97786395
33.56711146,78.97786386
33.56712146,78.97786377
33.56713145,78.97786368
33.56714145,78.97786359
33.56715145,78.9778635
33.56716145,78.97786341
33.56717145,78.97786332
33.56718145,78.97786323
33.56719145,78.97786314
33.56720145,78.97786305
33.56721145,78.97786296
33.56722145,78.97786287
33.56723145,78.97786278
33.56724145,78.97786269
33.56725145,78.9778626
33.56726145,78.97786251
33.56727145,78.97786242
33.56728145,78.97786233
33.56729145,78.97786224
33.56730145,78.97786215
33.56731145,78.97786206
33.56732145,78.97786197
33.56733145,78.97786188
33.56734145,78.97786179
33.56735145,78.9778617
33.56736145,78.97786161
33.56737145,78.97786152
33.56738145,78.97786143
33.56739145,78.97786134
33.56740144,78.97786125
33.56741144,78.97786116
33.56742144,78.97786107
33.56743144,78.97786098
33.56744144,78.97786089
33.56745144,78.9778608
33.56746144,78.97786071
33.56747144,78.97786062
33.56748144,78.97786053
33.56749144,78.97786044
33.56750144,78.97786035
33.56751144,78.97786026
33.56752144,78.97786017
33.56753144,78.97786008
33.56754144,78.97785999
33.56755144,78.9778599
33.56756144,78.97785981
33.56757144,78.97785972
33.56758144,78.97785963
33.56759144,78.97785954
33.56760144,78.97785945
33.56761144,78.97785936
33.56762144,78.97785927
33.56763144,78.97785918
33.56764144,78.97785909
33.56765144,78.977859
33.56766144,78.97785891
33.56767144,78.97785882
33.56768143,78.97785873
33.56769143,78.97785864
33.56770143,78.97785855
33.56771143,78.97785846
33.56772143,78.97785837
33.56773143,78.97785828
33.56774143,78.97785819
33.56775143,78.9778581
33.56776143,78.97785801
33.56777143,78.97785792
33.56778143,78.97785782
33.56779143,78.97785773
33.56780143,78.97785764
33.56781143,78.97785755
33.56782143,78.97785746
33.56783143,78.97785737
33.56784143,78.97785728
33.56785143,78.97785719
33.56786143,78.9778571
33.56787143,78.97785701
33.56788143,78.97785692
33.56789143,78.97785683
33.56790143,78.97785674
33.56791143,78.97785665
33.56792143,78.97785656
33.56793143,78.97785647
33.56794143,78.97785638
33.56795143,78.97785629
33.56796142,78.9778562
33.56797142,78.97785611
33.56798142,78.97785602
33.56799142,78.97785593
33.56800142,78.97785584
33.56801142,78.97785575
33.56802142,78.97785566
33.56803142,78.97785557
33.56804142,78.97785548
33.56805142,78.97785539
33.56806142,78.9778553
33.56807142,78.97785521
33.56808142,78.97785512
33.56809142,78.97785503
33.56810142,78.97785494
33.56811142,78.97785485
33.56812142,78.97785476
33.56813142,78.97785467
33.56814142,78.97785458
33.56815142,78.97785449
33.56816142,78.9778544
33.56817142,78.97785431
33.56818142,78.97785422
33.56819142,78.97785413
33.56820142,78.97785404
33.56821142,78.97785395
33.56822142,78.97785386
33.56823142,78.97785377
33.56824141,78.97785368
33.56825141,78.97785359
33.56826141,78.9778535
33.56827141,78.97785341
33.56828141,78.97785332
33.56829141,78.97785323
33.56830141,78.97785314
33.56831141,78.97785305
33.56832141,78.97785296
33.56833141,78.97785287
33.56834141,78.97785278
33.56835141,78.97785269
33.56836141,78.9778526
33.56837141,78.97785251
33.56838141,78.97785242
33.56839141,78.97785233
33.56840141,78.97785224
33.56841141,78.97785215
33.56842141,78.97785206
33.56843141,78.97785197
33.56844141,78.97785188
33.56845141,78.97785179
33.56846141,78.9778517
33.56847141,78.97785161
33.56848141,78.97785152
33.56849141,78.97785143
33.56850141,78.97785134
33.5685114,78.97785125
33.5685214,78.97785116
33.5685314,78.97785107
33.5685414,78.97785098
33.5685514,78.97785089
33.5685614,78.9778508
33.5685714,78.97785071
33.5685814,78.97785062
33.5685914,78.97785053
33.5686014,78.97785044
33.5686114,78.97785035
33.5686214,78.97785026
33.5686314,78.97785017
33.5686414,78.97785008
33.5686514,78.97784999
33.5686614,78.9778499
33.5686714,78.97784981
33.5686814,78.97784972
33.5686914,78.97784963
33.5687014,78.97784954
33.5687114,78.97784945
33.5687214,78.97784936
33.5687314,78.97784927
33.5687414,78.97784918
33.5687514,78.97784909
33.5687614,78.977849
33.5687714,78.97784891
33.5687814,78.97784882
33.56879139,78.97784873
33.56880139,78.97784864
33.56881139,78.97784855
33.56882139,78.97784846
33.56883139,78.97784837
33.56884139,78.97784828
33.56885139,78.97784819
33.56886139,78.9778481
33.56887139,78.97784801
33.56888139,78.97784792
33.56889139,78.97784783
33.56890139,78.97784774
33.56891139,78.97784765
33.56892139,78.97784756
33.56893139,78.97784746
33.56894139,78.97784737
33.56895139,78.97784728
33.56896139,78.97784719
33.56897139,78.9778471
33.56898139,78.97784701
33.56899139,78.97784692
33.56900139,78.97784683
33.56901139,78.97784674
33.56902139,78.97784665
33.56903139,78.97784656
33.56904139,78.97784647
33.56905139,78.97784638
33.56906139,78.97784629
33.56907138,78.9778462
33.56908138,78.97784611
33.56909138,78.97784602
33.56910138,78.97784593
33.56911138,78.97784584
33.56912138,78.97784575
33.56913138,78.97784566
33.56914138,78.97784557
33.56915138,78.97784548
33.56916138,78.97784539
33.56917138,78.9778453
33.56918138,78.97784521
33.56919138,78.97784512
33.56920138,78.97784503
33.56921138,78.97784494
33.56922138,78.97784485
33.56923138,78.97784476
33.56924138,78.97784467
33.56925138,78.97784458
33.56926138,78.97784449
33.56927138,78.9778444
33.56928138,78.97784431
33.56929138,78.97784422
33.56930138,78.97784413
33.56931138,78.97784404
33.56932138,78.97784395
33.56933138,78.97784386
33.56934138,78.97784377
33.56935137,78.97784368
33.56936137,78.97784359
33.56937137,78.9778435
33.56938137,78.97784341
33.56939137,78.97784332
33.56940137,78.97784323
33.56941137,78.97784314
33.56942137,78.97784305
33.56943137,78.97784296
33.56944137,78.97784287
33.56945137,78.97784278
33.56946137,78.97784269
33.56947137,78.9778426
33.56948137,78.97784251
33.56949137,78.97784242
33.56950137,78.97784233
33.56951137,78.97784224
33.56952137,78.97784215
33.56953137,78.97784206
33.56954137,78.97784197
33.56955137,78.97784188
33.56956137,78.97784179
33.56957137,78.9778417
33.56958137,78.97784161
33.56959137,78.97784152
33.56960137,78.97784143
33.56961137,78.97784134
33.56962136,78.97784125
33.56963136,78.97784116
33.56964136,78.97784107
33.56965136,78.97784098
33.56966136,78.97784089
33.56967136,78.9778408
33.56968136,78.97784071
33.56969136,78.97784062
33.56970136,78.97784053
33.56971136,78.97784044
33.56972136,78.97784035
33.56973136,78.97784026
33.56974136,78.97784017
33.56975136,78.97784008
33.56976136,78.97783999
33.56977136,78.9778399
33.56978136,78.97783981
33.56979136,78.97783972
33.56980136,78.97783963
33.56981136,78.97783954
33.56982136,78.97783945
33.56983136,78.97783936
33.56984136,78.97783927
33.56985136,78.97783918
33.56986136,78.97783909
33.56987136,78.977839
33.56988136,78.97783891
33.56989136,78.97783882
33.56990135,78.97783873
33.56991135,78.97783864
33.56992135,78.97783855
33.56993135,78.97783846
33.56994135,78.97783837
33.56995135,78.97783828
33.56996135,78.97783819
33.56997135,78.9778381
33.56998135,78.97783801
33.56999135,78.97783792
33.57000135,78.97783783
33.57001135,78.97783774
33.57002135,78.97783765
33.57003135,78.97783756
33.57004135,78.97783747
33.57005135,78.97783738
33.57006135,78.97783729
33.57007135,78.9778372
33.57008135,78.9778371
33.57009135,78.97783701
33.57010135,78.97783692
33.57011135,78.97783683
33.57012135,78.97783674
33.57013135,78.97783665
33.57014135,78.97783656
33.57015135,78.97783647
33.57016135,78.97783638
33.57017135,78.97783629
33.57018134,78.9778362
33.57019134,78.97783611
33.57020134,78.97783602
33.57021134,78.97783593
33.57022134,78.97783584
33.57023134,78.97783575
33.57024134,78.97783566
33.57025134,78.97783557
33.57026134,78.97783548
33.57027134,78.97783539
33.57028134,78.9778353
33.57029134,78.97783521
33.57030134,78.97783512
33.57031134,78.97783503
33.57032134,78.97783494
33.57033134,78.97783485
33.57034134,78.97783476
33.57035134,78.97783467
33.57036134,78.97783458
33.57037134,78.97783449
33.57038134,78.9778344
33.57039134,78.97783431
33.57040134,78.97783422
33.57041134,78.97783413
33.57042134,78.97783404
33.57043134,78.97783395
33.57044134,78.97783386
33.57045134,78.97783377
33.57046133,78.97783368
33.57047133,78.97783359
33.57048133,78.9778335
33.57049133,78.97783341
33.57050133,78.97783332
33.57051133,78.97783323
33.57052133,78.97783314
33.57053133,78.97783305
33.57054133,78.97783296
33.57055133,78.97783287
33.57056133,78.97783278
33.57057133,78.97783269
33.57058133,78.9778326
33.57059133,78.97783251
